areaCode,areaNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
11,서울특별시,1,월요일,1,현지인(a),3554106.5,20180101
42,강원도,1,월요일,2,외지인(b),626612.0,20180101
42,강원도,1,월요일,3,외국인(c),2965.660109988489,20180101
43,충청북도,1,월요일,1,현지인(a),568067.5,20180101
43,충청북도,1,월요일,2,외지인(b),280287.0,20180101
43,충청북도,1,월요일,3,외국인(c),1008.1974155578304,20180101
44,충청남도,1,월요일,1,현지인(a),734286.0,20180101
44,충청남도,1,월요일,2,외지인(b),501130.0,20180101
44,충청남도,1,월요일,3,외국인(c),1927.2022039531225,20180101
45,전라북도,1,월요일,1,현지인(a),723985.5,20180101
45,전라북도,1,월요일,3,외국인(c),1038.7926368785397,20180101
42,강원도,1,월요일,1,현지인(a),679770.0,20180101
46,전라남도,1,월요일,1,현지인(a),629286.0,20180101
46,전라남도,1,월요일,3,외국인(c),2243.779752309808,20180101
47,경상북도,1,월요일,1,현지인(a),1049723.5,20180101
47,경상북도,1,월요일,2,외지인(b),667201.5,20180101
47,경상북도,1,월요일,3,외국인(c),2183.5230389129065,20180101
48,경상남도,1,월요일,1,현지인(a),1186888.5,20180101
48,경상남도,1,월요일,2,외지인(b),504766.5,20180101
48,경상남도,1,월요일,3,외국인(c),3045.301711600852,20180101
50,제주특별자치도,1,월요일,1,현지인(a),400298.5,20180101
50,제주특별자치도,1,월요일,2,외지인(b),135138.5,20180101
50,제주특별자치도,1,월요일,3,외국인(c),6283.628662686318,20180101
46,전라남도,1,월요일,2,외지인(b),416290.0,20180101
41,경기도,1,월요일,3,외국인(c),14029.020532076369,20180101
45,전라북도,1,월요일,2,외지인(b),307100.5,20180101
41,경기도,1,월요일,1,현지인(a),4358011.0,20180101
41,경기도,1,월요일,2,외지인(b),1577296.0,20180101
11,서울특별시,1,월요일,3,외국인(c),58552.72082605237,20180101
26,부산광역시,1,월요일,1,현지인(a),1097432.0,20180101
26,부산광역시,1,월요일,2,외지인(b),498172.5,20180101
26,부산광역시,1,월요일,3,외국인(c),9801.404760489922,20180101
27,대구광역시,1,월요일,1,현지인(a),987861.0,20180101
27,대구광역시,1,월요일,2,외지인(b),295918.0,20180101
27,대구광역시,1,월요일,3,외국인(c),1430.0936083240426,20180101
28,인천광역시,1,월요일,1,현지인(a),827018.5,20180101
28,인천광역시,1,월요일,2,외지인(b),483115.5,20180101
28,인천광역시,1,월요일,3,외국인(c),15453.949643862854,20180101
29,광주광역시,1,월요일,1,현지인(a),615755.0,20180101
11,서울특별시,1,월요일,2,외지인(b),1286008.5,20180101
29,광주광역시,1,월요일,3,외국인(c),606.2159999999999,20180101
30,대전광역시,1,월요일,1,현지인(a),594450.5,20180101
30,대전광역시,1,월요일,2,외지인(b),221154.5,20180101
30,대전광역시,1,월요일,3,외국인(c),819.2197663403856,20180101
31,울산광역시,1,월요일,1,현지인(a),390313.0,20180101
31,울산광역시,1,월요일,2,외지인(b),158368.0,20180101
31,울산광역시,1,월요일,3,외국인(c),1239.4823846412921,20180101
36,세종특별자치시,1,월요일,1,현지인(a),67840.5,20180101
36,세종특별자치시,1,월요일,2,외지인(b),53970.0,20180101
36,세종특별자치시,1,월요일,3,외국인(c),207.9217914438502,20180101
29,광주광역시,1,월요일,2,외지인(b),173876.5,20180101
42,강원도,2,화요일,1,현지인(a),775719.0,20180102
45,전라북도,2,화요일,1,현지인(a),808318.0,20180102
44,충청남도,2,화요일,3,외국인(c),1778.490707031999,20180102
44,충청남도,2,화요일,2,외지인(b),251468.0,20180102
44,충청남도,2,화요일,1,현지인(a),864024.0,20180102
42,강원도,2,화요일,2,외지인(b),241073.0,20180102
43,충청북도,2,화요일,2,외지인(b),165578.0,20180102
43,충청북도,2,화요일,1,현지인(a),658651.0,20180102
42,강원도,2,화요일,3,외국인(c),2956.725127667932,20180102
45,전라북도,2,화요일,2,외지인(b),156719.5,20180102
43,충청북도,2,화요일,3,외국인(c),840.1548387096785,20180102
45,전라북도,2,화요일,3,외국인(c),1032.8945127436289,20180102
47,경상북도,2,화요일,3,외국인(c),2145.6423948220076,20180102
46,전라남도,2,화요일,2,외지인(b),192444.0,20180102
46,전라남도,2,화요일,3,외국인(c),2563.403702954269,20180102
47,경상북도,2,화요일,1,현지인(a),1202824.0,20180102
47,경상북도,2,화요일,2,외지인(b),292932.5,20180102
48,경상남도,2,화요일,1,현지인(a),1350933.5,20180102
48,경상남도,2,화요일,2,외지인(b),285628.0,20180102
48,경상남도,2,화요일,3,외국인(c),2963.6659663865544,20180102
50,제주특별자치도,2,화요일,1,현지인(a),428596.0,20180102
50,제주특별자치도,2,화요일,2,외지인(b),125121.5,20180102
50,제주특별자치도,2,화요일,3,외국인(c),6383.707629649743,20180102
46,전라남도,2,화요일,1,현지인(a),721931.0,20180102
41,경기도,2,화요일,3,외국인(c),13904.812725614116,20180102
29,광주광역시,2,화요일,1,현지인(a),686381.5,20180102
41,경기도,2,화요일,1,현지인(a),4908939.0,20180102
41,경기도,2,화요일,2,외지인(b),1055491.5,20180102
11,서울특별시,2,화요일,2,외지인(b),1193951.5,20180102
11,서울특별시,2,화요일,3,외국인(c),50483.30765332821,20180102
26,부산광역시,2,화요일,1,현지인(a),1233134.0,20180102
26,부산광역시,2,화요일,2,외지인(b),308339.5,20180102
26,부산광역시,2,화요일,3,외국인(c),9508.81429796117,20180102
27,대구광역시,2,화요일,1,현지인(a),1091412.0,20180102
27,대구광역시,2,화요일,2,외지인(b),218498.0,20180102
27,대구광역시,2,화요일,3,외국인(c),1355.2941422594151,20180102
28,인천광역시,2,화요일,1,현지인(a),913356.5,20180102
28,인천광역시,2,화요일,2,외지인(b),301014.0,20180102
28,인천광역시,2,화요일,3,외국인(c),15295.379744884862,20180102
11,서울특별시,2,화요일,1,현지인(a),4347332.5,20180102
29,광주광역시,2,화요일,2,외지인(b),132401.5,20180102
36,세종특별자치시,2,화요일,2,외지인(b),39039.0,20180102
36,세종특별자치시,2,화요일,1,현지인(a),86250.5,20180102
31,울산광역시,2,화요일,3,외국인(c),1242.566772486772,20180102
31,울산광역시,2,화요일,2,외지인(b),99928.5,20180102
36,세종특별자치시,2,화요일,3,외국인(c),207.36270337922406,20180102
30,대전광역시,2,화요일,3,외국인(c),805.1667767503305,20180102
30,대전광역시,2,화요일,2,외지인(b),162270.5,20180102
30,대전광역시,2,화요일,1,현지인(a),686451.5,20180102
29,광주광역시,2,화요일,3,외국인(c),524.6663280853224,20180102
31,울산광역시,2,화요일,1,현지인(a),464355.5,20180102
45,전라북도,3,수요일,2,외지인(b),149019.5,20180103
42,강원도,3,수요일,2,외지인(b),220192.0,20180103
42,강원도,3,수요일,3,외국인(c),2848.183682008368,20180103
43,충청북도,3,수요일,1,현지인(a),664898.5,20180103
43,충청북도,3,수요일,2,외지인(b),171223.5,20180103
43,충청북도,3,수요일,3,외국인(c),848.7549594510288,20180103
44,충청남도,3,수요일,1,현지인(a),874191.5,20180103
44,충청남도,3,수요일,2,외지인(b),237825.0,20180103
44,충청남도,3,수요일,3,외국인(c),1628.4227935054132,20180103
45,전라북도,3,수요일,1,현지인(a),815944.5,20180103
45,전라북도,3,수요일,3,외국인(c),1020.4367371601212,20180103
47,경상북도,3,수요일,3,외국인(c),3470.7073077622254,20180103
46,전라남도,3,수요일,2,외지인(b),187215.0,20180103
46,전라남도,3,수요일,3,외국인(c),1848.1180254777069,20180103
47,경상북도,3,수요일,1,현지인(a),1216432.0,20180103
47,경상북도,3,수요일,2,외지인(b),285099.5,20180103
42,강원도,3,수요일,1,현지인(a),779572.5,20180103
48,경상남도,3,수요일,1,현지인(a),1369221.0,20180103
48,경상남도,3,수요일,2,외지인(b),282411.5,20180103
48,경상남도,3,수요일,3,외국인(c),2564.228868017795,20180103
50,제주특별자치도,3,수요일,1,현지인(a),429926.0,20180103
50,제주특별자치도,3,수요일,2,외지인(b),122069.5,20180103
50,제주특별자치도,3,수요일,3,외국인(c),5822.635746086459,20180103
46,전라남도,3,수요일,1,현지인(a),726071.5,20180103
41,경기도,3,수요일,3,외국인(c),13190.312553396756,20180103
29,광주광역시,3,수요일,1,현지인(a),688677.5,20180103
41,경기도,3,수요일,1,현지인(a),4946508.0,20180103
11,서울특별시,3,수요일,2,외지인(b),1256423.0,20180103
11,서울특별시,3,수요일,3,외국인(c),44344.51957153225,20180103
26,부산광역시,3,수요일,1,현지인(a),1235426.5,20180103
26,부산광역시,3,수요일,2,외지인(b),297839.5,20180103
26,부산광역시,3,수요일,3,외국인(c),8524.122131586528,20180103
27,대구광역시,3,수요일,1,현지인(a),1095083.5,20180103
27,대구광역시,3,수요일,2,외지인(b),212236.5,20180103
27,대구광역시,3,수요일,3,외국인(c),1272.318230803772,20180103
28,인천광역시,3,수요일,1,현지인(a),917112.0,20180103
28,인천광역시,3,수요일,2,외지인(b),310817.5,20180103
28,인천광역시,3,수요일,3,외국인(c),14854.91729936794,20180103
11,서울특별시,3,수요일,1,현지인(a),4367408.5,20180103
29,광주광역시,3,수요일,2,외지인(b),128243.5,20180103
36,세종특별자치시,3,수요일,3,외국인(c),243.48886107634542,20180103
36,세종특별자치시,3,수요일,2,외지인(b),42822.5,20180103
36,세종특별자치시,3,수요일,1,현지인(a),88077.5,20180103
31,울산광역시,3,수요일,3,외국인(c),1145.2531735313985,20180103
31,울산광역시,3,수요일,2,외지인(b),99382.5,20180103
41,경기도,3,수요일,2,외지인(b),1089214.0,20180103
30,대전광역시,3,수요일,3,외국인(c),790.1116717120752,20180103
30,대전광역시,3,수요일,2,외지인(b),162190.0,20180103
30,대전광역시,3,수요일,1,현지인(a),690658.5,20180103
29,광주광역시,3,수요일,3,외국인(c),528.9185654008438,20180103
31,울산광역시,3,수요일,1,현지인(a),475244.0,20180103
42,강원도,4,목요일,1,현지인(a),779075.5,20180104
42,강원도,4,목요일,2,외지인(b),238077.0,20180104
42,강원도,4,목요일,3,외국인(c),2538.2607454791478,20180104
43,충청북도,4,목요일,1,현지인(a),665059.5,20180104
43,충청북도,4,목요일,2,외지인(b),173379.5,20180104
43,충청북도,4,목요일,3,외국인(c),832.5770985112447,20180104
44,충청남도,4,목요일,1,현지인(a),874555.5,20180104
44,충청남도,4,목요일,2,외지인(b),256196.5,20180104
44,충청남도,4,목요일,3,외국인(c),1433.5078400000002,20180104
45,전라북도,4,목요일,1,현지인(a),810505.5,20180104
45,전라북도,4,목요일,2,외지인(b),153475.0,20180104
46,전라남도,4,목요일,2,외지인(b),190634.5,20180104
46,전라남도,4,목요일,1,현지인(a),723572.5,20180104
46,전라남도,4,목요일,3,외국인(c),2181.631014176664,20180104
47,경상북도,4,목요일,1,현지인(a),1219074.5,20180104
50,제주특별자치도,4,목요일,3,외국인(c),4957.591933570579,20180104
47,경상북도,4,목요일,3,외국인(c),2502.7491545653456,20180104
48,경상남도,4,목요일,1,현지인(a),1371188.0,20180104
48,경상남도,4,목요일,2,외지인(b),289401.0,20180104
48,경상남도,4,목요일,3,외국인(c),2624.2213851903734,20180104
50,제주특별자치도,4,목요일,1,현지인(a),434721.0,20180104
50,제주특별자치도,4,목요일,2,외지인(b),123266.5,20180104
