areaCode,areaNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
11,서울특별시,2,화요일,1,현지인(a),3561173.0,20190101
42,강원도,2,화요일,2,외지인(b),562047.5,20190101
42,강원도,2,화요일,3,외국인(c),4538.264486730825,20190101
43,충청북도,2,화요일,1,현지인(a),609301.0,20190101
43,충청북도,2,화요일,2,외지인(b),248906.0,20190101
43,충청북도,2,화요일,3,외국인(c),1315.3826700898596,20190101
44,충청남도,2,화요일,1,현지인(a),779537.5,20190101
44,충청남도,2,화요일,2,외지인(b),430304.0,20190101
44,충청남도,2,화요일,3,외국인(c),3042.440625,20190101
45,전라북도,2,화요일,1,현지인(a),761355.0,20190101
45,전라북도,2,화요일,3,외국인(c),1243.7419065898919,20190101
42,강원도,2,화요일,1,현지인(a),732676.0,20190101
46,전라남도,2,화요일,1,현지인(a),672836.5,20190101
46,전라남도,2,화요일,3,외국인(c),3554.6383317837713,20190101
47,경상북도,2,화요일,1,현지인(a),1084615.0,20190101
47,경상북도,2,화요일,2,외지인(b),588980.0,20190101
47,경상북도,2,화요일,3,외국인(c),2843.459811275105,20190101
48,경상남도,2,화요일,1,현지인(a),1222347.0,20190101
48,경상남도,2,화요일,2,외지인(b),438354.0,20190101
48,경상남도,2,화요일,3,외국인(c),4224.2319381001225,20190101
50,제주특별자치도,2,화요일,1,현지인(a),418348.0,20190101
50,제주특별자치도,2,화요일,2,외지인(b),132359.5,20190101
50,제주특별자치도,2,화요일,3,외국인(c),13291.191987973121,20190101
46,전라남도,2,화요일,2,외지인(b),345772.0,20190101
41,경기도,2,화요일,3,외국인(c),19774.213404399423,20190101
45,전라북도,2,화요일,2,외지인(b),233782.5,20190101
41,경기도,2,화요일,1,현지인(a),4727310.0,20190101
41,경기도,2,화요일,2,외지인(b),1571881.5,20190101
11,서울특별시,2,화요일,3,외국인(c),78377.71729173762,20190101
26,부산광역시,2,화요일,1,현지인(a),1143506.0,20190101
26,부산광역시,2,화요일,2,외지인(b),448934.5,20190101
26,부산광역시,2,화요일,3,외국인(c),12429.907282998682,20190101
27,대구광역시,2,화요일,1,현지인(a),1025524.5,20190101
27,대구광역시,2,화요일,2,외지인(b),271096.0,20190101
27,대구광역시,2,화요일,3,외국인(c),2189.2830126701056,20190101
28,인천광역시,2,화요일,1,현지인(a),1014443.5,20190101
28,인천광역시,2,화요일,2,외지인(b),497469.0,20190101
28,인천광역시,2,화요일,3,외국인(c),23451.232923734446,20190101
29,광주광역시,2,화요일,1,현지인(a),646107.0,20190101
11,서울특별시,2,화요일,2,외지인(b),1253875.0,20190101
29,광주광역시,2,화요일,3,외국인(c),801.3321273031828,20190101
30,대전광역시,2,화요일,1,현지인(a),612797.5,20190101
30,대전광역시,2,화요일,2,외지인(b),200672.5,20190101
30,대전광역시,2,화요일,3,외국인(c),1000.1214147909969,20190101
31,울산광역시,2,화요일,1,현지인(a),413497.0,20190101
31,울산광역시,2,화요일,2,외지인(b),147063.0,20190101
31,울산광역시,2,화요일,3,외국인(c),1716.181399950531,20190101
36,세종특별자치시,2,화요일,1,현지인(a),91742.0,20190101
36,세종특별자치시,2,화요일,2,외지인(b),54530.0,20190101
36,세종특별자치시,2,화요일,3,외국인(c),247.86068476977576,20190101
29,광주광역시,2,화요일,2,외지인(b),154490.0,20190101
42,강원도,3,수요일,1,현지인(a),839681.5,20190102
45,전라북도,3,수요일,1,현지인(a),859943.0,20190102
44,충청남도,3,수요일,3,외국인(c),2793.0404578047446,20190102
44,충청남도,3,수요일,2,외지인(b),235238.5,20190102
44,충청남도,3,수요일,1,현지인(a),917402.5,20190102
42,강원도,3,수요일,2,외지인(b),238266.0,20190102
43,충청북도,3,수요일,2,외지인(b),173799.5,20190102
43,충청북도,3,수요일,1,현지인(a),714423.5,20190102
42,강원도,3,수요일,3,외국인(c),4667.426033299256,20190102
45,전라북도,3,수요일,2,외지인(b),143521.0,20190102
43,충청북도,3,수요일,3,외국인(c),1300.1027431421455,20190102
45,전라북도,3,수요일,3,외국인(c),1250.8443609022554,20190102
47,경상북도,3,수요일,3,외국인(c),2788.961429483091,20190102
46,전라남도,3,수요일,2,외지인(b),187159.0,20190102
46,전라남도,3,수요일,3,외국인(c),3345.2393569514757,20190102
47,경상북도,3,수요일,1,현지인(a),1239332.5,20190102
47,경상북도,3,수요일,2,외지인(b),294707.0,20190102
48,경상남도,3,수요일,1,현지인(a),1380820.0,20190102
48,경상남도,3,수요일,2,외지인(b),273021.0,20190102
48,경상남도,3,수요일,3,외국인(c),4790.811582626057,20190102
50,제주특별자치도,3,수요일,1,현지인(a),451692.5,20190102
50,제주특별자치도,3,수요일,2,외지인(b),123427.5,20190102
50,제주특별자치도,3,수요일,3,외국인(c),11180.449205085524,20190102
46,전라남도,3,수요일,1,현지인(a),776016.5,20190102
41,경기도,3,수요일,3,외국인(c),19125.207219207892,20190102
29,광주광역시,3,수요일,1,현지인(a),730422.0,20190102
41,경기도,3,수요일,1,현지인(a),5376518.0,20190102
41,경기도,3,수요일,2,외지인(b),1099868.0,20190102
11,서울특별시,3,수요일,2,외지인(b),1236704.0,20190102
11,서울특별시,3,수요일,3,외국인(c),67889.60815708217,20190102
26,부산광역시,3,수요일,1,현지인(a),1269632.0,20190102
26,부산광역시,3,수요일,2,외지인(b),304689.0,20190102
26,부산광역시,3,수요일,3,외국인(c),14336.561147045011,20190102
27,대구광역시,3,수요일,1,현지인(a),1136912.0,20190102
27,대구광역시,3,수요일,2,외지인(b),217444.5,20190102
27,대구광역시,3,수요일,3,외국인(c),1875.3020177093927,20190102
28,인천광역시,3,수요일,1,현지인(a),1122415.0,20190102
28,인천광역시,3,수요일,2,외지인(b),321531.0,20190102
28,인천광역시,3,수요일,3,외국인(c),21638.522862396585,20190102
11,서울특별시,3,수요일,1,현지인(a),4321957.5,20190102
29,광주광역시,3,수요일,2,외지인(b),130536.0,20190102
36,세종특별자치시,3,수요일,2,외지인(b),43883.0,20190102
36,세종특별자치시,3,수요일,1,현지인(a),111933.5,20190102
31,울산광역시,3,수요일,3,외국인(c),1588.2924015529686,20190102
31,울산광역시,3,수요일,2,외지인(b),97247.5,20190102
36,세종특별자치시,3,수요일,3,외국인(c),224.4618985695709,20190102
30,대전광역시,3,수요일,3,외국인(c),942.8968140004479,20190102
30,대전광역시,3,수요일,2,외지인(b),158536.0,20190102
30,대전광역시,3,수요일,1,현지인(a),707301.0,20190102
29,광주광역시,3,수요일,3,외국인(c),1204.3881615598889,20190102
31,울산광역시,3,수요일,1,현지인(a),473522.0,20190102
45,전라북도,4,목요일,2,외지인(b),149786.0,20190103
42,강원도,4,목요일,2,외지인(b),224805.0,20190103
42,강원도,4,목요일,3,외국인(c),4220.31027391885,20190103
43,충청북도,4,목요일,1,현지인(a),717377.5,20190103
43,충청북도,4,목요일,2,외지인(b),190211.0,20190103
43,충청북도,4,목요일,3,외국인(c),1322.716208791208,20190103
44,충청남도,4,목요일,1,현지인(a),923863.5,20190103
44,충청남도,4,목요일,2,외지인(b),248398.5,20190103
44,충청남도,4,목요일,3,외국인(c),2622.7950448526262,20190103
45,전라북도,4,목요일,1,현지인(a),862116.5,20190103
45,전라북도,4,목요일,3,외국인(c),1276.8246207957784,20190103
47,경상북도,4,목요일,3,외국인(c),2566.147705263157,20190103
46,전라남도,4,목요일,2,외지인(b),195275.5,20190103
46,전라남도,4,목요일,3,외국인(c),3561.0578419811327,20190103
47,경상북도,4,목요일,1,현지인(a),1251533.5,20190103
47,경상북도,4,목요일,2,외지인(b),298245.5,20190103
42,강원도,4,목요일,1,현지인(a),843020.5,20190103
48,경상남도,4,목요일,1,현지인(a),1389398.5,20190103
48,경상남도,4,목요일,2,외지인(b),282201.5,20190103
48,경상남도,4,목요일,3,외국인(c),3794.000261980131,20190103
50,제주특별자치도,4,목요일,1,현지인(a),456851.5,20190103
50,제주특별자치도,4,목요일,2,외지인(b),120036.0,20190103
50,제주특별자치도,4,목요일,3,외국인(c),9854.411924740125,20190103
46,전라남도,4,목요일,1,현지인(a),779695.0,20190103
41,경기도,4,목요일,3,외국인(c),18189.91712055684,20190103
29,광주광역시,4,목요일,1,현지인(a),728924.0,20190103
41,경기도,4,목요일,1,현지인(a),5401357.5,20190103
11,서울특별시,4,목요일,2,외지인(b),1334693.5,20190103
11,서울특별시,4,목요일,3,외국인(c),61051.90413062858,20190103
26,부산광역시,4,목요일,1,현지인(a),1270157.0,20190103
26,부산광역시,4,목요일,2,외지인(b),298592.0,20190103
26,부산광역시,4,목요일,3,외국인(c),11338.505294885334,20190103
27,대구광역시,4,목요일,1,현지인(a),1136726.5,20190103
27,대구광역시,4,목요일,2,외지인(b),218953.0,20190103
27,대구광역시,4,목요일,3,외국인(c),1693.7824135638307,20190103
28,인천광역시,4,목요일,1,현지인(a),1121533.0,20190103
28,인천광역시,4,목요일,2,외지인(b),338653.0,20190103
28,인천광역시,4,목요일,3,외국인(c),19570.12323361965,20190103
11,서울특별시,4,목요일,1,현지인(a),4343664.5,20190103
29,광주광역시,4,목요일,2,외지인(b),133448.0,20190103
36,세종특별자치시,4,목요일,3,외국인(c),298.01538461538473,20190103
36,세종특별자치시,4,목요일,2,외지인(b),54089.0,20190103
36,세종특별자치시,4,목요일,1,현지인(a),111748.0,20190103
31,울산광역시,4,목요일,3,외국인(c),1586.9837793998377,20190103
31,울산광역시,4,목요일,2,외지인(b),99760.5,20190103
41,경기도,4,목요일,2,외지인(b),1164457.0,20190103
30,대전광역시,4,목요일,3,외국인(c),991.1153846153845,20190103
30,대전광역시,4,목요일,2,외지인(b),165823.0,20190103
30,대전광역시,4,목요일,1,현지인(a),712467.0,20190103
29,광주광역시,4,목요일,3,외국인(c),1117.0283166109257,20190103
31,울산광역시,4,목요일,1,현지인(a),481295.5,20190103
42,강원도,5,금요일,1,현지인(a),853041.0,20190104
42,강원도,5,금요일,2,외지인(b),275159.5,20190104
42,강원도,5,금요일,3,외국인(c),4201.505462040537,20190104
43,충청북도,5,금요일,1,현지인(a),726432.0,20190104
43,충청북도,5,금요일,2,외지인(b),199489.5,20190104
43,충청북도,5,금요일,3,외국인(c),1119.4244721444936,20190104
44,충청남도,5,금요일,1,현지인(a),930170.5,20190104
44,충청남도,5,금요일,2,외지인(b),282719.5,20190104
44,충청남도,5,금요일,3,외국인(c),2847.3889591296675,20190104
45,전라북도,5,금요일,1,현지인(a),866614.0,20190104
45,전라북도,5,금요일,2,외지인(b),169764.0,20190104
46,전라남도,5,금요일,2,외지인(b),215519.5,20190104
46,전라남도,5,금요일,1,현지인(a),782673.5,20190104
46,전라남도,5,금요일,3,외국인(c),3498.4636847403985,20190104
47,경상북도,5,금요일,1,현지인(a),1263118.5,20190104
50,제주특별자치도,5,금요일,3,외국인(c),9032.220213793747,20190104
47,경상북도,5,금요일,3,외국인(c),2270.760986159169,20190104
48,경상남도,5,금요일,1,현지인(a),1412505.5,20190104
48,경상남도,5,금요일,2,외지인(b),309011.5,20190104
48,경상남도,5,금요일,3,외국인(c),3711.5072014585216,20190104
50,제주특별자치도,5,금요일,1,현지인(a),457205.0,20190104
50,제주특별자치도,5,금요일,2,외지인(b),122279.5,20190104
41,경기도,5,금요일,3,외국인(c),16769.886393934066,20190104
45,전라북도,5,금요일,3,외국인(c),1252.2876988838766,20190104
47,경상북도,5,금요일,2,외지인(b),329549.5,20190104
41,경기도,5,금요일,2,외지인(b),1294881.0,20190104
36,세종특별자치시,5,금요일,3,외국인(c),222.7964194373402,20190104
41,경기도,5,금요일,1,현지인(a),5508191.5,20190104
11,서울특별시,5,금요일,1,현지인(a),4419030.0,20190104
11,서울특별시,5,금요일,2,외지인(b),1472702.0,20190104
11,서울특별시,5,금요일,3,외국인(c),57510.48485431662,20190104
26,부산광역시,5,금요일,1,현지인(a),1290611.0,20190104
26,부산광역시,5,금요일,2,외지인(b),327932.5,20190104
26,부산광역시,5,금요일,3,외국인(c),10194.704498178191,20190104
27,대구광역시,5,금요일,2,외지인(b),244317.5,20190104
27,대구광역시,5,금요일,3,외국인(c),1692.4026688907427,20190104
28,인천광역시,5,금요일,1,현지인(a),1150135.0,20190104
28,인천광역시,5,금요일,2,외지인(b),371798.0,20190104
27,대구광역시,5,금요일,1,현지인(a),1158507.0,20190104
29,광주광역시,5,금요일,1,현지인(a),742553.0,20190104
28,인천광역시,5,금요일,3,외국인(c),18484.43657553862,20190104
36,세종특별자치시,5,금요일,1,현지인(a),114002.0,20190104
31,울산광역시,5,금요일,3,외국인(c),1496.9398408488066,20190104
31,울산광역시,5,금요일,2,외지인(b),106487.5,20190104
31,울산광역시,5,금요일,1,현지인(a),488348.0,20190104
36,세종특별자치시,5,금요일,2,외지인(b),53672.5,20190104
30,대전광역시,5,금요일,2,외지인(b),186816.0,20190104
30,대전광역시,5,금요일,1,현지인(a),719624.5,20190104
29,광주광역시,5,금요일,3,외국인(c),955.5360070515658,20190104
29,광주광역시,5,금요일,2,외지인(b),151606.0,20190104
30,대전광역시,5,금요일,3,외국인(c),1027.917983193277,20190104
45,전라북도,6,토요일,1,현지인(a),812497.0,20190105
42,강원도,6,토요일,1,현지인(a),764809.5,20190105
42,강원도,6,토요일,2,외지인(b),455437.5,20190105
42,강원도,6,토요일,3,외국인(c),3174.5876791154237,20190105
43,충청북도,6,토요일,1,현지인(a),660110.5,20190105
43,충청북도,6,토요일,2,외지인(b),270606.0,20190105
43,충청북도,6,토요일,3,외국인(c),1096.3640877914959,20190105
44,충청남도,6,토요일,1,현지인(a),835201.5,20190105
44,충청남도,6,토요일,2,외지인(b),409048.5,20190105
44,충청남도,6,토요일,3,외국인(c),2643.569145476049,20190105
45,전라북도,6,토요일,3,외국인(c),1035.350922610851,20190105
41,경기도,6,토요일,3,외국인(c),14832.605031847115,20190105
46,전라남도,6,토요일,2,외지인(b),287024.5,20190105
46,전라남도,6,토요일,3,외국인(c),3362.727169468425,20190105
47,경상북도,6,토요일,1,현지인(a),1159154.5,20190105
47,경상북도,6,토요일,2,외지인(b),462119.0,20190105
47,경상북도,6,토요일,3,외국인(c),2288.8966016458367,20190105
48,경상남도,6,토요일,1,현지인(a),1317785.0,20190105
48,경상남도,6,토요일,2,외지인(b),403112.5,20190105
48,경상남도,6,토요일,3,외국인(c),3957.9902349147824,20190105
50,제주특별자치도,6,토요일,1,현지인(a),445091.5,20190105
50,제주특별자치도,6,토요일,2,외지인(b),127988.0,20190105
50,제주특별자치도,6,토요일,3,외국인(c),8846.935073062368,20190105
46,전라남도,6,토요일,1,현지인(a),714665.0,20190105
41,경기도,6,토요일,2,외지인(b),1661866.5,20190105
45,전라북도,6,토요일,2,외지인(b),248776.5,20190105
36,세종특별자치시,6,토요일,3,외국인(c),222.54782608695646,20190105
11,서울특별시,6,토요일,2,외지인(b),1766849.0,20190105
11,서울특별시,6,토요일,3,외국인(c),54281.93725874851,20190105
26,부산광역시,6,토요일,1,현지인(a),1221773.0,20190105
26,부산광역시,6,토요일,2,외지인(b),432432.0,20190105
26,부산광역시,6,토요일,3,외국인(c),8582.759382067696,20190105
27,대구광역시,6,토요일,1,현지인(a),1098842.5,20190105
27,대구광역시,6,토요일,2,외지인(b),330571.5,20190105
27,대구광역시,6,토요일,3,외국인(c),1597.8557820855613,20190105
28,인천광역시,6,토요일,1,현지인(a),1076666.5,20190105
28,인천광역시,6,토요일,2,외지인(b),482891.5,20190105
28,인천광역시,6,토요일,3,외국인(c),19074.507312874517,20190105
11,서울특별시,6,토요일,1,현지인(a),3896007.5,20190105
41,경기도,6,토요일,1,현지인(a),5086749.5,20190105
29,광주광역시,6,토요일,2,외지인(b),197102.5,20190105
29,광주광역시,6,토요일,3,외국인(c),676.9937782237832,20190105
30,대전광역시,6,토요일,1,현지인(a),659697.5,20190105
30,대전광역시,6,토요일,2,외지인(b),257099.5,20190105
30,대전광역시,6,토요일,3,외국인(c),1075.145454545455,20190105
31,울산광역시,6,토요일,1,현지인(a),450194.5,20190105
31,울산광역시,6,토요일,2,외지인(b),125821.5,20190105
31,울산광역시,6,토요일,3,외국인(c),1437.1682815616987,20190105
36,세종특별자치시,6,토요일,1,현지인(a),101213.0,20190105
36,세종특별자치시,6,토요일,2,외지인(b),68614.0,20190105
29,광주광역시,6,토요일,1,현지인(a),697679.5,20190105
45,전라북도,7,일요일,1,현지인(a),803918.5,20190106
44,충청남도,7,일요일,3,외국인(c),2430.117046818729,20190106
44,충청남도,7,일요일,2,외지인(b),377202.0,20190106
44,충청남도,7,일요일,1,현지인(a),814901.5,20190106
42,강원도,7,일요일,2,외지인(b),426373.5,20190106
43,충청북도,7,일요일,2,외지인(b),256105.5,20190106
43,충청북도,7,일요일,1,현지인(a),635992.0,20190106
42,강원도,7,일요일,3,외국인(c),2694.623919343154,20190106
45,전라북도,7,일요일,2,외지인(b),232981.0,20190106
43,충청북도,7,일요일,3,외국인(c),1053.126357615894,20190106
45,전라북도,7,일요일,3,외국인(c),1020.453756260434,20190106
47,경상북도,7,일요일,3,외국인(c),2152.034314339385,20190106
46,전라남도,7,일요일,2,외지인(b),280504.0,20190106
46,전라남도,7,일요일,3,외국인(c),2922.025498211548,20190106
47,경상북도,7,일요일,1,현지인(a),1118691.0,20190106
47,경상북도,7,일요일,2,외지인(b),451388.0,20190106
48,경상남도,7,일요일,1,현지인(a),1262639.0,20190106
48,경상남도,7,일요일,2,외지인(b),387695.0,20190106
48,경상남도,7,일요일,3,외국인(c),3761.093526706757,20190106
50,제주특별자치도,7,일요일,1,현지인(a),435386.0,20190106
50,제주특별자치도,7,일요일,2,외지인(b),123669.0,20190106
50,제주특별자치도,7,일요일,3,외국인(c),8253.058036147302,20190106
42,강원도,7,일요일,1,현지인(a),753630.5,20190106
46,전라남도,7,일요일,1,현지인(a),702499.0,20190106
41,경기도,7,일요일,3,외국인(c),14387.458929542272,20190106
41,경기도,7,일요일,2,외지인(b),1507831.5,20190106
41,경기도,7,일요일,1,현지인(a),4927506.5,20190106
11,서울특별시,7,일요일,2,외지인(b),1419460.0,20190106
11,서울특별시,7,일요일,3,외국인(c),47877.64547801031,20190106
26,부산광역시,7,일요일,1,현지인(a),1178415.0,20190106
26,부산광역시,7,일요일,2,외지인(b),395230.5,20190106
26,부산광역시,7,일요일,3,외국인(c),7506.665532070648,20190106
27,대구광역시,7,일요일,1,현지인(a),1052838.5,20190106
27,대구광역시,7,일요일,2,외지인(b),289194.5,20190106
27,대구광역시,7,일요일,3,외국인(c),1539.7137753222833,20190106
28,인천광역시,7,일요일,1,현지인(a),1053349.5,20190106
28,인천광역시,7,일요일,2,외지인(b),448546.0,20190106
28,인천광역시,7,일요일,3,외국인(c),17979.837791823476,20190106
11,서울특별시,7,일요일,1,현지인(a),3763399.5,20190106
29,광주광역시,7,일요일,2,외지인(b),164685.5,20190106
29,광주광역시,7,일요일,3,외국인(c),589.5334655428857,20190106
30,대전광역시,7,일요일,1,현지인(a),643972.0,20190106
30,대전광역시,7,일요일,2,외지인(b),213136.0,20190106
30,대전광역시,7,일요일,3,외국인(c),980.5464361140441,20190106
31,울산광역시,7,일요일,1,현지인(a),433611.5,20190106
31,울산광역시,7,일요일,2,외지인(b),119094.5,20190106
31,울산광역시,7,일요일,3,외국인(c),1562.2653921844249,20190106
36,세종특별자치시,7,일요일,1,현지인(a),99001.0,20190106
36,세종특별자치시,7,일요일,2,외지인(b),57438.5,20190106
36,세종특별자치시,7,일요일,3,외국인(c),188.00526315789477,20190106
29,광주광역시,7,일요일,1,현지인(a),670103.0,20190106
44,충청남도,1,월요일,3,외국인(c),2641.312303231152,20190107
44,충청남도,1,월요일,2,외지인(b),257446.0,20190107
44,충청남도,1,월요일,1,현지인(a),916499.5,20190107
43,충청북도,1,월요일,3,외국인(c),1111.1240496705539,20190107
42,강원도,1,월요일,1,현지인(a),833773.5,20190107
43,충청북도,1,월요일,1,현지인(a),717993.5,20190107
42,강원도,1,월요일,3,외국인(c),3413.517904019685,20190107
42,강원도,1,월요일,2,외지인(b),234335.5,20190107
45,전라북도,1,월요일,1,현지인(a),872326.0,20190107
43,충청북도,1,월요일,2,외지인(b),182378.0,20190107
45,전라북도,1,월요일,2,외지인(b),149779.0,20190107
47,경상북도,1,월요일,2,외지인(b),293863.5,20190107
46,전라남도,1,월요일,1,현지인(a),783296.5,20190107
46,전라남도,1,월요일,2,외지인(b),197578.5,20190107
46,전라남도,1,월요일,3,외국인(c),3039.7142374027767,20190107
47,경상북도,1,월요일,1,현지인(a),1259212.5,20190107
47,경상북도,1,월요일,3,외국인(c),2403.6134704608735,20190107
48,경상남도,1,월요일,1,현지인(a),1398750.5,20190107
48,경상남도,1,월요일,2,외지인(b),281907.5,20190107
48,경상남도,1,월요일,3,외국인(c),4025.895945634644,20190107
50,제주특별자치도,1,월요일,1,현지인(a),456928.5,20190107
50,제주특별자치도,1,월요일,2,외지인(b),120620.5,20190107
41,경기도,1,월요일,3,외국인(c),15681.005532284826,20190107
45,전라북도,1,월요일,3,외국인(c),1120.0890086206903,20190107
41,경기도,1,월요일,2,외지인(b),1192058.0,20190107
50,제주특별자치도,1,월요일,3,외국인(c),8853.850887787585,20190107
36,세종특별자치시,1,월요일,3,외국인(c),187.5681818181818,20190107
11,서울특별시,1,월요일,1,현지인(a),4330007.5,20190107
11,서울특별시,1,월요일,2,외지인(b),1365546.0,20190107
11,서울특별시,1,월요일,3,외국인(c),45592.01033129504,20190107
26,부산광역시,1,월요일,1,현지인(a),1270748.5,20190107
26,부산광역시,1,월요일,2,외지인(b),301654.5,20190107
26,부산광역시,1,월요일,3,외국인(c),6666.799338554342,20190107
27,대구광역시,1,월요일,1,현지인(a),1137601.5,20190107
27,대구광역시,1,월요일,2,외지인(b),218001.0,20190107
27,대구광역시,1,월요일,3,외국인(c),1294.7542638623336,20190107
28,인천광역시,1,월요일,1,현지인(a),1122614.5,20190107
28,인천광역시,1,월요일,2,외지인(b),365270.5,20190107
41,경기도,1,월요일,1,현지인(a),5359095.0,20190107
29,광주광역시,1,월요일,1,현지인(a),723954.0,20190107
29,광주광역시,1,월요일,2,외지인(b),134561.0,20190107
29,광주광역시,1,월요일,3,외국인(c),776.2383099824872,20190107
30,대전광역시,1,월요일,1,현지인(a),706419.0,20190107
30,대전광역시,1,월요일,2,외지인(b),172851.0,20190107
30,대전광역시,1,월요일,3,외국인(c),1021.4348675034872,20190107
31,울산광역시,1,월요일,1,현지인(a),479482.5,20190107
31,울산광역시,1,월요일,2,외지인(b),99263.5,20190107
31,울산광역시,1,월요일,3,외국인(c),1821.4924227318047,20190107
36,세종특별자치시,1,월요일,1,현지인(a),111695.5,20190107
36,세종특별자치시,1,월요일,2,외지인(b),47425.0,20190107
28,인천광역시,1,월요일,3,외국인(c),15384.196987012996,20190107
44,충청남도,2,화요일,3,외국인(c),3266.8913385826772,20190108
44,충청남도,2,화요일,2,외지인(b),274638.0,20190108
44,충청남도,2,화요일,1,현지인(a),917899.5,20190108
43,충청북도,2,화요일,3,외국인(c),1245.9924560969578,20190108
42,강원도,2,화요일,1,현지인(a),835383.5,20190108
43,충청북도,2,화요일,1,현지인(a),715564.5,20190108
42,강원도,2,화요일,3,외국인(c),4563.166356923584,20190108
42,강원도,2,화요일,2,외지인(b),231784.0,20190108
45,전라북도,2,화요일,1,현지인(a),868367.5,20190108
43,충청북도,2,화요일,2,외지인(b),195716.5,20190108
45,전라북도,2,화요일,2,외지인(b),156817.5,20190108
47,경상북도,2,화요일,2,외지인(b),309659.0,20190108
46,전라남도,2,화요일,1,현지인(a),781543.0,20190108
46,전라남도,2,화요일,2,외지인(b),207459.0,20190108
46,전라남도,2,화요일,3,외국인(c),4091.56866702071,20190108
47,경상북도,2,화요일,1,현지인(a),1279488.0,20190108
47,경상북도,2,화요일,3,외국인(c),2738.315314848406,20190108
48,경상남도,2,화요일,1,현지인(a),1400045.5,20190108
48,경상남도,2,화요일,2,외지인(b),298606.0,20190108
48,경상남도,2,화요일,3,외국인(c),6355.629040952967,20190108
50,제주특별자치도,2,화요일,1,현지인(a),453901.0,20190108
50,제주특별자치도,2,화요일,2,외지인(b),123371.5,20190108
41,경기도,2,화요일,3,외국인(c),19005.00714088586,20190108
45,전라북도,2,화요일,3,외국인(c),1377.8521542438614,20190108
41,경기도,2,화요일,2,외지인(b),1251946.5,20190108
50,제주특별자치도,2,화요일,3,외국인(c),8946.555133703327,20190108
36,세종특별자치시,2,화요일,3,외국인(c),208.89062068965507,20190108
11,서울특별시,2,화요일,1,현지인(a),4333203.0,20190108
11,서울특별시,2,화요일,2,외지인(b),1427566.0,20190108
11,서울특별시,2,화요일,3,외국인(c),47555.14706495063,20190108
26,부산광역시,2,화요일,1,현지인(a),1270797.5,20190108
26,부산광역시,2,화요일,2,외지인(b),307706.0,20190108
26,부산광역시,2,화요일,3,외국인(c),8929.549291975729,20190108
27,대구광역시,2,화요일,1,현지인(a),1154366.5,20190108
27,대구광역시,2,화요일,2,외지인(b),224994.0,20190108
27,대구광역시,2,화요일,3,외국인(c),1343.4967981821926,20190108
28,인천광역시,2,화요일,1,현지인(a),1126881.0,20190108
28,인천광역시,2,화요일,2,외지인(b),371350.0,20190108
41,경기도,2,화요일,1,현지인(a),5373690.0,20190108
29,광주광역시,2,화요일,1,현지인(a),721126.0,20190108
29,광주광역시,2,화요일,2,외지인(b),137175.5,20190108
29,광주광역시,2,화요일,3,외국인(c),676.531672893317,20190108
30,대전광역시,2,화요일,1,현지인(a),707567.0,20190108
30,대전광역시,2,화요일,2,외지인(b),184247.0,20190108
30,대전광역시,2,화요일,3,외국인(c),1027.7288135593224,20190108
31,울산광역시,2,화요일,1,현지인(a),484172.5,20190108
31,울산광역시,2,화요일,2,외지인(b),103379.5,20190108
31,울산광역시,2,화요일,3,외국인(c),2299.9480247869856,20190108
36,세종특별자치시,2,화요일,1,현지인(a),112045.5,20190108
36,세종특별자치시,2,화요일,2,외지인(b),52706.5,20190108
28,인천광역시,2,화요일,3,외국인(c),19447.99191264063,20190108
44,충청남도,3,수요일,3,외국인(c),3813.1563762763412,20190109
44,충청남도,3,수요일,2,외지인(b),268079.0,20190109
44,충청남도,3,수요일,1,현지인(a),920118.5,20190109
43,충청북도,3,수요일,3,외국인(c),1395.5997375328075,20190109
42,강원도,3,수요일,1,현지인(a),835845.5,20190109
43,충청북도,3,수요일,1,현지인(a),721318.5,20190109
42,강원도,3,수요일,3,외국인(c),4635.791745303071,20190109
42,강원도,3,수요일,2,외지인(b),229495.0,20190109
45,전라북도,3,수요일,1,현지인(a),873635.0,20190109
43,충청북도,3,수요일,2,외지인(b),196185.5,20190109
45,전라북도,3,수요일,2,외지인(b),155844.5,20190109
47,경상북도,3,수요일,2,외지인(b),307664.0,20190109
46,전라남도,3,수요일,1,현지인(a),788910.5,20190109
46,전라남도,3,수요일,2,외지인(b),205457.0,20190109
46,전라남도,3,수요일,3,외국인(c),4403.319556219819,20190109
47,경상북도,3,수요일,1,현지인(a),1286953.5,20190109
47,경상북도,3,수요일,3,외국인(c),2963.957551020407,20190109
48,경상남도,3,수요일,1,현지인(a),1412425.0,20190109
48,경상남도,3,수요일,2,외지인(b),297048.5,20190109
48,경상남도,3,수요일,3,외국인(c),5376.3296850753095,20190109
50,제주특별자치도,3,수요일,1,현지인(a),459823.0,20190109
50,제주특별자치도,3,수요일,2,외지인(b),126619.5,20190109
41,경기도,3,수요일,3,외국인(c),20433.43443839277,20190109
45,전라북도,3,수요일,3,외국인(c),1644.8585356068193,20190109
50,제주특별자치도,3,수요일,3,외국인(c),9345.346822514752,20190109
41,경기도,3,수요일,2,외지인(b),1254036.0,20190109
36,세종특별자치시,3,수요일,3,외국인(c),222.52202462380302,20190109
41,경기도,3,수요일,1,현지인(a),5402470.5,20190109
11,서울특별시,3,수요일,1,현지인(a),4352418.0,20190109
